과자류,-,
일신)푸쉬팝캔디,90E2B03F403142C2B196B7AF94AB1951',
롯데)씨리얼오트컵,9C8C9B3B6F7040B98B6D91BE54F68820',
오리온)젤리데이석류,B229358A17A64827B9DE56AA5866E0FF',
초코)미니핑거딸기초코,61B91A19C1A94618B34D1545F0C81F58',
롯데)시로마로패스츄리,EA54C7835E8A484D89670E4EAC91606F',
푸드)콘치즈빵,92E94263863F47CDBABFDFD3F20B5065',
롯데)스마일리젤리,27E9C49F1E644D9A8D24758163E40F8D',
롯데)왓따수박바맛껌,F9AC809C31B149A8A06116969BC50B98',
동서)캐드베리밀크초코,E5D46F8CA03044FD9E1034B5D8B9FD3C',
해태)자유시간크리스피,8801019207464',
농심)멘토스화이트초코롤,1B9C3FB29F194B028ADAA7C8F640277C',
농심)멘토스초코롤,54BF31CBB0884D058E7C45974E009E84',
삼립)카카라이언말캉젤리,B97B4B0BD81F429DB18B9B96F55144B0',
삼립)카카오피치말캉젤리,9214B435949C43449CD12A49A61DD725',
CJ)쁘띠첼밀감160g,0565E9814EC4441A92DC03EB22FE13A2',
흥양)초코프레첼,E0BE336D499C494584548D248AEE69D9',
크라운)미니쉘딸기24g,8801111923231',
롯데)뉴쫀쪼니딸기사과맛,8801062007936',
크라운)디샤마카롱초콜릿,4EE7F1359CCC4026A71F2F508C5897F4',
로아커)로즈다크노아초코,F8001A14769A4531AA72748367CE0BCB',
로아커)로즈오리지널초코,4C0F15824CF641F8A21BC822F2D3BB68',
로아커)라즈베리초콜릿,C09439F8E9024D6885A735F1B7FB2F35',
오리온)마켓오딸기타르트,8801117475802',
오리온)마켓오티라미수,BC143EFAC5E34A46A37D1C4AC3CB3AFA',
오리온)쿠쉬쿠쉬크래커,4D7FD6F4A9A441B78E55AAA55176CA75',
롯데)공룡박사양념바베큐,46E86F19CFEC4A55A3E61159BD5BDD0F',
롯데)가나생크림초콜릿,3FE2C0D5118E44B992178BCF65DEF5A2',
매일)킨더조이뽀로로,0000080310891',
롯데)젤리셔스말랑바나나,05A261F748AE494787D61D015DBE68D9',
켈로그)허쉬초코시리얼50g,7ADC5A8D00974F13BF339B5C56F7137D',
롯데)아이스브레이커포도,9A1778C379AA4800BD427A83C296E002',
해태)명란마요감자칩,CD2083AECB094CD9AE1F98DECAC04EA2',
미성)티롤딸기가득초코,341EE3C748464B128EB6AFE25E3B2F92',
동서)콘푸라이트요거트바,8801037092363',
동서)콘푸라이트밀크바,8801037092332',
오리온)더자일리톨비타C껌,635C53A892CB4679AF60F106E3CDFD85',
빙그레)곤약젤리청포도맛,8801104306300',
오리온)마이구미복숭아,1EA485FB76344FFB8F399641F467572C',
해태)프리파타풍선껌,F0342ECA8B8B4071A293E45DD33757D4',
오리온)초코칩초코파이,AD6D4095B9E3488EA31DC4523885C244',
오리온)왕꿈틀이복숭아맛,4AE84701AAEF48749F06AC4CC49B93D2',
롯데)가나에어라이트,8801062006212',
크라운)키커바녹차맛,2A5DBBB87C48413F8C6ADDFCFAA5044A',
롯데)자일리톨라이트용기,83237E77A5BD4AAEA6E3E28E520E1552',
켈로그)허쉬초코시리얼500,29B172F10CD848648DAA31F637664E5D',
롯데)코팅자일리톨핑크껌,DE9B15DB0BA94E2F88206735807CFD69',
롯데)코팅자일리톨민트껌,8DD65B4340B54C2D8C32BAD4AF02B501',
동서)홀스XS레몬민트,EF80F15980894EA0A3B2C570BF358BF4',
동서)홀스XS멘토립터스,52843C99BBD84655BF7CDE298CB9D627',
흥양)젤리인젤리복숭아,58AD68E03AC4481587A6A1D33F8357E1',
오리온)감자산맥핫윙맛,D0DF168CEAF5456180113230C7B11586',
오리온)카라멜콜드브루,822D7C999B3543C482CC7FE144544D21',
오리온)카라멜오리지널,2FBFDF312C714E279C98DD71F631BA17',
크라운)콘치크림치즈,3FC24BACFF024A2A9354429ED0411CF4',
매일)페레로컬렉션3구,09D884A1961444A699436AC699AB1463',
해태)타코야끼볼고추냉이,0F557491315F4DC881CAF73C24BF1852',
베베토)팝콘마시멜로우,F44B0C4B1DE84F2787E0F71A3D0A15D0',
해태)허니버터칩메이플,6102EDF360C348178A61CEC39C69E73F',
오리온)통크,C76697F71BA4476AA36FD44A9C648A93',
포테토크리스피어니언,7B96BA0EA2E2446E85CD9ED525FFAFED',
포테토크리스피바베큐,E50C1FB138604C489177720A34A69389',
크)파스타또토마토새우,971C111710BD44FFA439E19F581A19BE',
크)파스타또크림페퍼,2285254ADA384163BF87D7FBAC9102AA',
농심)웰치스후르트젤리,0034856064084',
광동)비타500젤리,C27D0C8513184E38922D1A7AC7A29A84',
켈로그)첵스초코컵,8ECF615B51E4442EABEB7E906B9DB4C0',
로아카)가데나헤이즐넛,0000080001287',
로아카)가데나초콜릿,0000080001461',
몬스터초코라이스칩,1D5FEBDBA9BA4D8DB07E510CACEC7537',
롯데)왓따스크류바풍선껌,B4F5D6934BA24323A5B16F3AB03B0B64',
롯데)요하이밀크초코스틱,33A04B194DDC47C39DC41646816FEEC6',
이멕스)베이비스타라멘,BA314E2796D44D4AA118ABBECC80A59F',
크라운)초코샌드,6A1039033DFB467AA343445E9192CE84',
크라운)땅콩샌드,2026901EA96A4CE4A5F9DC439C99C89D',
오리온)다이제미니초코,BB79F6B9F87B43CC92C798B2D565A212',
삼립)저온숙성완듀팡,8801068109740',
농심)포테토칩참치마요,895E91CAF3C642E39AABFCC94E9A7E40',
일신)베베토감자튀김젤리,FFEF6DB4419441948DEFF65073677F18',
팝콘)렌지용팝콘버터맛,C42A62C2F3D84C479151EB8708DA5B09',
농심)츄파춥스미니언즈,63FC9B98BCCD43A786957A21B406B82B',
프링글스)할라피뇨110g,8886467109195',
부드러운모찌젤리유자,426BA52B99F44693BF01117C9A427D37',
부드러운모찌젤리블루베리,B1C6A16CC01344A0ACDD678CCBF6BA73',
농심)누룽지칩구운김맛,6D3D2C665EB148F7996BF50DCF355EF5',
롯데)크런키믹스크리스피,B6EA21E7033D40498E81346198B6750C',
삼립)펭귄신호등모찌,317B5FB57C13425BA1F37FC3F75E21E3',
롯데)스누피미스터리박스,CCDBE4437A3F40EBB9E222EE7E6E12B6',
타라미)곤약젤리청포도,B69392FB7DC64FFC8555A976E9DE20FF',
타라미)곤약젤리복숭아,D0D7E7412D8846D080BC2B470AC8E65E',
미성)허쉬쿠키화이트,8809256675428',
미성)허쉬쿠키오리지널,8809256674643',
네슬레)킷캣그린티미니,52352AE5083E48029BAF2A97BB6FCED9',
롯데)쌀로별달콤한맛,AFF3050D03E4428B82D8C5129F5A0456',
동서)콘푸라이트,1D86052777614B4A97B4D031F26F3587',
롯데)아그칩치즈볼케이노,AF4686FD59C747BBBA2F7B5566BC883E',
빙그레)요맘때젤리복숭아,34D0198897834BBD848C12BFFB38DF6B',
빙그레)요맘때젤리딸기,E8741856F92346228884BDF58D2D617C',
롯데)왓따죠스바껌,9CEB8E57BE6F43948028FD3344E0D0BD',
대진)LU클래식비스켓,F385E651D549439DBD6732207A9764A1',
명도)스위트몬스터초코볼,B608912829534C22883FD7A6572805B1',
농심)새우깡90g,A7DA6E7DED9F442CA5022900C61615C9',
해태)허니버터칩,8801019606540',
롯데)꼬깔콘군옥수수맛,8801062380213',
롯데)꼬깔콘매콤달콤,8801062381937',
농심)꿀꽈배기90g,8801043036177',
오리온)포카칩어니언66g,078F8C87A77F429BA77AD0401578048E',
농심)닭다리너겟130g,9D282DE6E27943168DBC250A0332FFA8',
농심)매운새우깡90g,6EBD8C283CBC47E4AA230851A768CA80',
오리온)포카칩오리지널66g,F660F1C5AC7E4B1CBE0ED55C4E1CB75B',
농심)포스틱84g,3E0B064B7B2F4D919A65319474E3C3D8',
해태)초코홈런볼46g,8801019306495',
오리온)초코파이12입,8801117534912',
롯데)빈츠,4ACBCD4B075549E78CCC9584DC66BC81',
롯데)마가렛트264g,2355D955732C491D84ABA65A2266B3F6',
오리온)다이제초코,8801117277406',
롯데)칸쵸54g,8801062518210',
해태)맛동산165g,8801019603426',
HEYROO콘초코플러스,8801728103767',
농심)양파링84g,62A4261F54D94AC1A08091D5210D768C',
크라운)콘칩70g,0BB07E0786BE42EDA9A5C979BEBFA6AE',
HEYROO소프트인절미스낵,0FC9FB3FFFDD41CDAAC4701F0AC2B254',
농심)쫄병스낵매콤90g,8801043031431',
오리온)스윙칩간장치킨60g,572C73F52CA64B788E88257D56453C67',
농심)오징어집83g,6803CCC9F5BB4F2FB4D92485311BF445',
오리온)오징어땅콩98g,7F6EFD65ADBF464EA4161D1BDE278160',
오리온)오징어땅콩202g,28BAFA9FF3A345098A28BF092FE1DE07',
농심)자갈치90g,B100D8B2FD8A4635B2D2A72B94741060',
해태)에이스,8801019306907',
오리온)초코송이,8801117446901',
동서)오레오화이트크림,8801037088168',
해광)프레첼체다치즈,4D807C7C23E442FF8257AC10D17AC81D',
롯데)몽쉘카카오케이크6입,3D7058F9D8AA479CAD37627840EA9C28',
롯데)카스타드6입,8801062518258',
롯데)제크오리지널100g,8801062521906',
롯데)꼬깔콘고소한맛67g,8801062380114',
해태)허니버터칩120g,2E6992C9F92F4620A00807E26B58C7CA',
HEYROO맛새우칩,8801906165204',
농심)바나나킥75g,ECA40DD2814B48FBA037B20148533DB3',
오리온)스윙칩고추장60g,F9B0C6F8852340689BACD7A54302EAC9',
프링글스)오리지널110g,8886467100017',
롯데)오잉75g,05C3CF141A8D44FC8962A3F171B94F2B',
HEYROO마늘바게트,8803173220303',
오리온)촉촉한초코칩,8801117276201',
롯데)빠다코코낫100g,8801062521876',
롯데)칙촉,9D86A48C13F54E259FA71BE174AF50E2',
동서)오레오초콜릿크림,8801037088205',
크라운)버터와플,8801111113205',
롯데)몽쉘크림케이크6입,2C8A692316864633A090252883C13F4C',
농심)닭다리후라이드66g,0219AF4F50964C16B8B784A875FD4C70',
오리온)고소미,4B0E90FE80174C8FAE6650A6F52BA8B4',
오리온)스윙칩사워어니언,7DD76F4FBC0A427A8A83A9449C62767C',
HEYROO콘칩군옥수수맛170g,D05774836BC14F739FB39C4F1967E268',
프링글스)양파110g,8886467100024',
크라운)콘초,AD8441712652413E8E24FB52E017D74F',
오리온)도도한나쵸치즈92g,1E5E0B5A28624CDDBF034A6F138272AC',
프링글스)양파맛53g,8886467105357',
오리온)눈을감자56g,F6676A9B90044705A50B2C65DB3A8652',
오리온)오감자양념치킨맛,8A63BC21B4A248469E2C79A60B411DF4',
HEYROO프레첼&카라멜,8809027554433',
오리온)땅콩강정,41F0F1327E9440CCB8AF30D4B20F88D9',
크라운)쿠크다스128g,B459D3F3D7B44D1B8F38246D842C507E',
오리온)초코칩쿠키,8212C41C87FE4163A5D4D621554E1503',
로아카)카카오웨하스,3D8E9709E0AE471AB1FD328B2E07F0ED',
해태)초코픽,8801019308246',
크라운)빅파이딸기,8801111180481',
크라운)쵸코하임142g,8801111186216',
오리온)고래밥볶음양념40g,8801117115203',
롯데)롯데샌드오리지날105,8801062521449',
오리온)미쯔스낵팩,9858393DD2A444969B805D35B7CCE36D',
오뚜기)뿌셔뿌셔불고기맛,8801045560038',
오리온)꼬북칩콘스프맛,8801117784409',
크라운)카라멜콘메이플74g,8801111904292',
농심)조청유과96g,8801043036719',
프링글스)핫스파이시110g,8886467100055',
오리온)포카칩오리지널137,416763329FC2474CAD091910FCE766BB',
초코)포켓몬스낵,4901940070305',
프링글스)오리지날53g,8886467105333',
청우)참깨스틱,0F51D72A5C9845238174BBBCC2DE8098',
오리온)참붕어빵6입,DAAE2BBF0E4E4533BD975D959FB0C4B8',
해태)버터링쿠키,8801019309571',
동서)리츠치즈샌드96g,8801037091526',
해태)사브레,8612B341CE2E4C4FA347DECFB88CBAAC',
해태)구운감자,8801019602504',
오리온)오감자그라탕50g,CC9BA5EE96B64609BF3C8AD389EEAEC3',
농심)알새우칩68g,D7B50DB9A6CA4E119C9819FFB35E2DA2',
HEYROO체다치즈나쵸칩,720493406C384A3BAAAC87ED1712833A',
크라운)죠리퐁,C42164EE5C3F4ECFB8D958643ED45DAF',
HEYROO초코바나나콘,8801906165495',
롯데)치토스스모키바베큐,B504B23915EB4D6FBE8574A94E840817',
오리온)왕고래밥스낵,5428DEEB2F4B4F28A114CD3AED50E11E',
초코)신짱초코비,4543112881205',
해태)후렌치파이딸기,8801019307133',
크라운)화이트하임142g,8801111186247',
오리온)다이제,A7A8ED01F05C4DF8B482594980AA75EB',
롯데)롯데샌드깜뜨105g,37603F61B8AB4B4A9443CA549248A93C',
로아카)바닐라웨하스125g,8000380005949',
오리온)후레쉬베리2P,8801117545512',
오리온)꼬북칩스윗시나몬,BDF0FF92A1E9420B97122294F8B2245B',
농심)인기스낵4번들,EA85615B07A446F286277604C0E089A2',
농심)포테토칩60g,8801043005814',
HEYROO초코콘75g,DEBF520B0A5B466BA0A68701368EDC95',
HEYROO계란과자1200,6AADD23211E94F56825D2830CD66467B',
크라운)못말리는신짱,8801111185066',
로아카)바닐라웨하스,B866E774231444518981F141BD2B9FCD',
크라운)참크래커,8801111186582',
크라운)뽀로로친구들치즈,D22AB50FAF864BFE86B34243CD97FC67',
해태)포키극세카페라떼,8801019312472',
이멕스)베니비스켓,2A1B5C0A771040A3BDA8C20FE550D403',
크라운)산도딸기,8801111917421',
로아카)라즈베리요거트,E9D1036EC37B42ABB18DA42767670284',
오리온)포카칩어니언137g,F40DFA39DBE34C91AB642F2DA239372C',
오리온)무뚝뚝감자칩,6D3EDB9FD9624CF5BB6EB7767505BB0F',
크라운)츄러스84g,FDEE4127FC214065B612178F4694798F',
해태)구운양파,8801019603723',
오리온)초코파이2P,623D11BDFD494EC094C771197B9E62EA',
해태)포키,8801019309823',
로아카)에스프레소110g,8000380147144',
오리온)예감치즈그라탕80g,7A75AF5C06864FD18C6FC5009E1CBDEB',
동서)오레오씬즈바닐라,8801037091113',
동서)오레오씬즈티라미수,8801037091106',
농심)감자깡75g,F9D77E7FD93D46D6AD82AACBECE3A369',
롯데)꼬깔콘새우마요맛,40D40F58BFEF47A9B5764C5CA79EADF6',
크라운)카라멜콘땅콩56g,8801111180986',
동서)리츠크래커80g,8801037091519',
해태)포키녹차44g,8801019311673',
오리온)초코파이,F23EC1EEE2DE48A995B6C29131D38262',
해태)빠삭한새우칩,45A7AE8FFDAE46D5A9B1170224CF4804',
해태)허니통통65g,A968EEC27090444F823A59926223830E',
해태)아이비,344B664904D54292926DE7E1A622D20E',
해광)프레첼갈릭버터,9E7AEEDB62C14E56ACE69EA2917AA9EA',
해태)포키블루베리,8801019311345',
삼립)초코하트패스츄리,8B1138368229449BB35DAEF034D4D0D6',
삼립)에그카스테라,512402891A644A79B0D54DDF9D77C0E5',
참조은)스트로베리모찌,82E63319EC744638B4C7CD57C05DFD9B',
참조은)그린티크림모찌,B03F97EA612248D58903664DA91A241B',
아워홈)버터우유식빵2입,A18DFEE5EBB941ACA519C3EEE2E26752',
푸드냉장)우유크림빅슈,1AC71DA04BA74B00A1FF12F71AC55284',
푸드냉장)크림가득메론빵,059697C444804ACF905011ECEF752DD2',
푸드)뉴땅콩샌드,1614D97D6F6A4F4D917FA5280CEE61E1',
푸드)뜯어먹는밤빵,FD00494DC4194E63825D35F883966E60',
푸드)뉴혼당패스트리,781347187D7245709C6C5236C3CD1A36',
푸드)초코반달케이크,410FC0378FA14CFAAE0A499A64427317',
푸드)카스타드듬뿍빵,ABE0FC6DD0D54BC0AB48E381104ECB35',
푸드)초코크림크런치,BAE5400689AD4D8DB896F58B3D911C5A',
푸드)단팥듬뿍빵,46B61D9D2D5A463BA25CC7F02AC45276',
돌)망고컵198g,47CD50A02D9F4415BCF35ADDF98D664E',
돌)복숭아피치컵198g,8956A2E15AFC4ED5B433A5A463002993',
뚜또)후르츠믹스250g,0B1F658B8CAF473AAE187F2F03856F5F',
뚜또)코코딸기250g,8809064498431',
뚜또)밀감250g,61B0F60890044997940F9FA57DF695CE',
롯데)슈크림패스츄리,F6A6504A128B44A4A7244314EEF084D6',
롯데)미니딸기샌드,8809019593983',
롯데)미니땅콩샌드,E925990FD8844D1291A2340FF1B54BA9',
삼립)콜드브루롤케익,F69818119E7745F29CE23AF49C6D4963',
삼립)빅스위트데니쉬,8736C51679E7473CA6A375E7066595A3',
삼립)소프트밀크파운드,8BDD111D416F42C78062B05ED7062BC1',
삼립)주종카스타드단팥빵,90EF887409AD4D3E9E6603406ACB58EC',
삼립)주종단팥크림빵,778BFEC8519A42B88FC7DA62CF8B2C82',
삼립)한아름밤만쥬,95334D4318C94BDAB470A00462CD362F',
삼립)우유식빵,3C2D15B7F1874021A5FD765C34F94581',
삼립)촉촉밀크후레쉬팡,8801068086232',
삼립)촉촉치즈후레쉬팡,8801068086225',
삼립)신선꿀호떡,8801068086195',
삼립)정통크림빵,8801068086003',
삼립)정통보름달,4E5E87F645794928BAEF5645E8BCF976',
삼립)허니카스테라,381A4BDED515451DADFD3D85B862BF74',
삼립)미니약과,CF6AC64478DA4225BE6AFFC1B7D17C8E',
롯데)롱패스츄리,AEF8D00CBC4C4BD2A83BA414711F5215',
CJ)쁘띠첼뉴욕치즈푸딩,BE27BB2A1A4047A5B3566275B7744912',
CJ)쁘띠첼크림쇼콜라푸딩,88D784125AD549FD9C3F2B61B9C54C25',
CJ)워터젤리복숭아170ML,8801007415451',
CJ)워터젤리사과170ML,8801007415437',
CJ)워터젤리자몽170ML,F995152635364F589B57EC065B68742F',
CJ)쁘띠첼생크림푸딩,1B628C65383245D8A3261FF60B37C772',
CJ)쁘띠첼복숭아90g,58859BF59CA64F9E9C76F1D7C6FA1A2E',
CJ)쁘띠첼포도90g,903DC46D307A4717A8049CF815C2A39C',
로투스)초코와플,E3EEF9EA88EE40219762DCC2944A21CA',
로투스)오리지널와플,C549AD5A3D6E4C0EB09BB5CCFED4642A',
마즈)엠앤엠즈피넛미니,F2BA6EB4FC134FE3886C51B2370A2DAE',
일신)쥬시드랍구미,D3B975AE119E46AA9C0D61FFBC7541E9',
해태)1+1기획용기껌,0251A67B1A6E449489B8A337C6E1E27E',
크라운)포켓몬몬스터볼,C47C4ABEA6FD4CC2B6FBA791D5A647E0',
해태)시크릿프렌즈쿠키런,81DA4C4F835A4983BFFEC8FA68EF9197',
타라미)곤약젤리청포도,0D45061151F3402F91371B87AD215405',
타라미)곤약젤리사과,ADFE3B97BFC2426086932678E66C638E',
오리온)왕꿈틀이1000,126E93B59CB04CBC8F2EE48E5E929DCC',
롯데)죠스바젤리,8801062002542',
타라미)곤약젤리복숭아,48463420D5314FDC95FA733F6B0A2DC5',
오리온)마이구미포도1000,8801117339708',
미성)티롤모찌초코녹차,483463FFFA8647BDAB97CDBDA41703EE',
크라운)키커초콜릿미니,8801111923071',
롯데)리세스피세스40g,E8210276E53640E2895291FCFCE52492',
트롤리)스파게티딸기젤리,4000512776635',
로아커)화이트초콜릿50g,46F7BAB8C7FC406880C8FA9110C01ECF',
원피스)악마열매이글이글,F5006648572F40A6B08565DD790F48FB',
모리)다스맛차초콜릿,1271EAAF47D9485DA2FD9787CEA31440',
모리)다스딸기밀크초콜릿,B3D545F279064B3BB08F96C96EABED4F',
롯데)뉴쫀쪼니콜라,8801062335336',
롯데)뉴쫀쪼니청포도,9DBC258237CE452786C6F08BE823F51A',
예스)트롤리피자젤리12g,2B125EF010CE47A5A1B145A1C9A5AAB9',
크라운)미니쉘아몬드24g,8801111923361',
로아커)밀크초콜릿55g,F413B48661104CFD8962196A5D4A7905',
로아커)다크노아초콜릿50g,0000080001089',
마즈)엠앤엠크리스피초코,7DFE19D42FFB48DA8C325390C50E1552',
네슬레)킷캣초콜릿다크,8809415431964',
오리온)더자일리톨용기껌,11B5DDA8E66B43FEBD927F4B120A78A9',
매일)킨더초콜릿맥시,81EFBF5C8DD54B1CB585D8545CB77241',
삼립)카카오프렌즈제리뽀,51767AD74B864347941D00A3329A08DF',
오리온)와우콜라풍선껌,0DAF5A0B5AB84E76AD0C5AEB7BF67B5D',
매일)페레로로쉐5구,0000080135906',
대영)졸음뚝용기껌,5687D136705E4AF09259F308E621BDF3',
농심)츄파춥스게코젤리,6925425474653',
롯데)키세스쿠앤크82g,CC581985C46B4CC4BB6C0A922157EAD6',
롯데)목캔디믹스베리,8801062331772',
롯데)목캔디허브,8801062331673',
롯데)밀크카라멜50g,8F6EA6FFAF194872920C429AD12E4A37',
롯데)크런키웨하스바,633EDEAE803F4A239EA4F330488CBFE8',
롯데)ID자일리톨화이트껌,D0F30E1C2F3340CE9D4DF50AD667415A',
하리보트로피프룻100g,AE821D0D837F4396837EE501C78A960B',
롯데)키세스쿠앤크52g,B2978DCC405046DF9CC9EDD416E50736',
롯데)키세스아몬드52g,E89953B4981C4A70A10C26B547DCF2FB',
롯데)키세스밀크52g,46F43F59E16749F6AFE7ABF1F8208200',
롯데)드림카카오72%,DC2203F2A2CE4A0385986864C064E8DC',
쇼콜)로셰토웨이퍼밀크,B1EC0507930D42629860C37652CCD9DB',
쇼콜)로셰토웨이퍼다크,73BDAA1AC9AE4C819EB09B5E75B87C8B',
CJ)워터젤리포도170ml,8801007415376',
마즈)엠앤엠즈픽앤믹스,0000088017907',
네슬레)프루팁스젤리,B53F0D0B16424003BF5B5274898BEF17',
매일)후룻바이더풋젤리,9C807B442AE947E299E4D486F527C4A6',
오리온)젤리밥,367FAC30DDC3455B849AB2445FE1F9A3',
롯데)허쉬쿠앤크초콜릿,D2B329458473450A95D82CD26E4CFEEB',
오리온)미스후라보노껌,B13DBFBB31B041F190DEC1558ABB5583',
동서)홀스블루베리,2D891F638DE447AEA28580135A72349B',
하리보스타믹스100g,9BB8EDFED9104E3F9564D3E5BD5A920D',
매일)킨더초콜릿4입,0000080177609',
로얄)크런치초콜릿녹차,3D5A792413424610A383BD7D847006E9',
하리보프루티부시100g,D0041CA3394D48BFB6B563A532D0DC6B',
매일)킨더초콜릿조이걸,E12C5CCC9C4A479F9FCC45A7341FD4D5',
매일)킨더초콜릿조이보이,A0E66108B6E344F2BE0090BBC1704E85',
크라운)새콤달콤포도,D98B2038B55F4593B487CCFEBBF7799A',
롯데)왓따딸바쉐이크풍선껌,925CEDDBD0F345D09EB888425F5EE65E',
롯데)크런키더블크런치바,691637A386EB4DB9831CD008508DE2B1',
롯데)크런치더블크런치바,6EC619E9F4BB41BC81B8A734DE510236',
마즈)스니커즈땅콩,145D3EC2E051476A896A5F53C9F34255',
마즈)트윅스쿠키,0000093682350',
오리온)비틀즈캔디,431B7DBD2ED94AE7AC24E90700384B1F',
하리보해피콜라100g,32160E3182184A2080C0E71160AF3E00',
롯데)후라보노레이디,8801062323173',
롯데)후라보노오리지널,8801062323159',
해태)아카시아껌,F65CDD52AAF948BEA659872662EBBFF4',
해태)은단껌,1798B6BD6E764483A87D8E036ECC8BD2',
마즈)스니커즈픽앤믹스,F9513F6FDFAF45078D2A0D05261A2776',
동서)홀스레몬맛,47E3243B328D4A9FBC5DAAE33919E28E',
롯데)가나마일드초콜릿70g,8801062636822',
롯데)가나밀크초콜릿,8801062636846',
하리보골드바렌100g,4001686301555',
마즈)도브헤이즐넛초콜릿,6294001812210',
롯데)허쉬아몬드초콜릿,0000000342410',
롯데)가나초코바아몬드,8801062278053',
롯데)허쉬쿠앤크초콜릿,0003400023934',
롯데)리세스넛바,E9374B6123B64C94807CBFD0AF92CF31',
오리온)통아몬드캔디,090AC94654444B52B7D9DBC7A127054A',
오리온)원조후라보노껌,338EEEF24AC74EB8A3D6ABE9F7F26262',
크라운)마이쮸포도,6F8A3BDCA45844DA968141BFB7824E7C',
크라운)마이쮸복숭아,2C644342724B4DA0880FA2C75982F98E',
크라운)마이쮸사과,8801111187916',
크라운)마이쮸딸기,8801111187879',
일신)베이비팝캔디,1B6EC7EBFBCC463E86ECDF6FE5C48F39',
마즈)땅콩스니커즈,0000093682091',
오리온)와우소다풍선껌,4967127225814569925D0B01063F6751',
네슬레)킷캣4핑거초콜릿,0000050426416',
네슬레)킷캣청키초콜릿,3C2BC17F137049A1A08D46835269C8E4',
롯데)아이스브레이커베리,8801062334100',
롯데)아이스브레이커메론,8801062334124',
롯데)롤리팝아이스,1D95DABBE39A424BAB75BEE35187DDE1',
농심)멘토스포도맛,8990800000992',
동서)토블론밀크초콜릿35g,1D8E518A090E40779EB30984FE50FB2B',
일신)리콜라허브레몬,7610700607046',
롯데)왓따콜라풍선껌,8799E2A73FDE4B348C72DE10E2C28405',
오리온)젤리데이복숭아,999F7C7435F143989915F041F60E4692',
예스)마카다미아초콜릿,4902777237930',
크라운)새콤달콤레모네이드,8801111907934',
롯데)왓따복숭아풍선껌,3CA0F95FAD3042D08F98FAAE6AA6FB0B',
마즈)엠앤엠피넛초콜릿,6914973603202',
마즈)엠앤엠밀크초콜릿,6914973603189',
해태)연양갱,8801019005909',
아이스크림,-,
하겐)컵케익,8809276201140',
에버)초당순두부아이스,8809490180306',
롯데)말랑카우딸기바,8801062885282',
롯데푸드)라베스트민트콘,8801118255533',
하겐)코코넛초코파인트,3415587136719',
삼우)딸기우유콘,8809194495430',
빙그레)끼리크림치즈콘,8801104665957',
롯데푸드)라베스트치즈콘,8801118255373',
초이스)대만흑당버블바,4710131190018',
나뚜루)바닐라콘,8801062888672',
유니)매그넘아몬드100ml,8712100837890',
유니)매그넘클래식110ml,8712100836169',
롯데)쌀로달,8801062887163',
빙그레)투게더흑임자,8801104666084',
빙그레)비비빅찹쌀떡,8801104665933',
하겐)프랄린크림파인트,3415581153019',
롯데푸드)빵빠레고구마,8801118256028',
IEK)오레오파인트,0077567275059',
롯데)앙빠빠샌드,8801062887590',
롯데)메가톤초코,8801062887026',
해태)애플시나몬시모나,8801019515057',
하겐)크림브륄레미니컵,3415587354298',
하겐)크림브륄레파인트,3415587154294',
라벨리)리얼플레이크바,8805584111744',
HEYROO파르페리얼초코,8809194495249',
해태)단호박바,8801019515064',
하겐)마키아또파인트,3415587149290',
하겐)브라우니마끼아또바,3415587412295',
해태)흑당버블티바,8801019514975',
하겐)그린티아몬드콘,3415580703291',
동원)덴마크모카라떼바,8801206001851',
롯데)월드콘초코,8801062889747',
아이푸드)식혜아이스,8801206001844',
롯데)일품팥빙수,8801062002504',
롯데푸드)빽초코바나나콘,8801118255885',
나뚜루)피치요거트파인트,8801062891801',
해태)부라보콘수박,8801019514807',
라벨리)브라운슈가밀크티,8805584224369',
롯데푸드)빠삐코바,8801118255717',
롯데)가나밀크초코바,8801062892143',
파이)대왕바닐라초코바,8809592640197',
로투스)비스코프콘,8809592640173',
하겐)초코아몬드콘,3415580702294',
하겐)바닐라카라멜콘,3415580701297',
빙그레)메로나코코넛,8801104664554',
로투스)비스코프바,8807203001573',
롯데)와수박,8801062891467',
빙그레)부드러운빵또아,8801104307048',
빙그레)떡붕어싸만코,8801104306928',
파이)브라우니빙수,8809592640180',
해태)쌍쌍바피치베리,8801019514777',
빙그레)엑설런트,8801104163057',
롯데)가나비얀코오렌지,8801062893263',
삼우)초코모찌바,8809194491142',
롯데)말랑카우소프트콘,8801062894192',
HEYROO아이스께끼오렌지,8809194491111',
HEYROO아이스께끼파인,8809194491135',
나뚜루)녹차스트롱파인트,8801062895182',
하겐)키위요거트파인트,3415587157295',
롯데푸드)빵빠레바나나,8801118255700',
아이푸드)검은깨라떼바,8801206001677',
빙그레)캔디바,8801104123310',
허쉬)딸기초코바,8809490180184',
롯데)인투더망고바,8801062016815',
허쉬)초코민트바,8809490180153',
빙그레)슈퍼콘딸기,8801104664271',
롯데푸드)별난바,8801118255229',
동학)빅구슬아이스사과,8809072592183',
롯데푸드)아맛나콘,8801118255601',
해태)버터링콘,8801019514692',
빙그레)비비빅흑임자바,8801104664158',
해태)연양갱바,8801019514678',
빙그레)투게더,8801104142373',
나뚜루)제주녹차콘,8801062897834',
롯데)찰옥수수바,8801062894741',
